#chrom,start,end,region,0X,1X,10X,30X,100X,500X,1000X,5000X,10000X,mixture,batch,1X_ratio,10X_ratio,30X_ratio,100X_ratio,500X_ratio,1000X_ratio,5000X_ratio,10000X_ratio
MN908947.3,1,29903,whole genome,29902,29336,29095,28492,28032,27382,27025,22036,15243,0-3,ont: pwrb,0.9810715002340981,0.9730118386729985,0.9528459634807036,0.9374623770985219,0.9157247006889171,0.9037856999531804,0.7369406728646913,0.5097652330947763
MN908947.3,1,29903,whole genome,29902,28856,28512,28301,28089,26669,25891,19899,14923,o3-2,ont: pwrb,0.9650190622700823,0.9535148150625377,0.946458430874189,0.9393686041067487,0.8918801417965353,0.8658618152631931,0.6654738813457294,0.4990636077854324
MN908947.3,1,29903,whole genome,29902,28462,27620,27404,26732,24994,23197,18144,14221,o5-2,ont: pwrb,0.9518426861079526,0.9236840345127416,0.9164604374289346,0.8939870242793124,0.8358638218179386,0.7757675071901545,0.6067821550397967,0.47558691726305935
MN908947.3,1,29903,whole genome,29902,27934,27570,27261,27051,26340,25291,19255,12977,o5-3,ont: pwrb,0.9341850043475353,0.9220119055581566,0.9116781486188215,0.9046552070095646,0.8808775332753662,0.8457962678081734,0.6439368604106749,0.4339843488729851
MN908947.3,1,29903,whole genome,29902,28975,28411,27857,27355,26482,25983,20365,14358,o4-2,ont: pwrb,0.9689987291819945,0.950137114574276,0.9316099257574744,0.9148217510534412,0.8856263795063876,0.8689385325396295,0.6810581232024614,0.4801685505986222
MN908947.3,1,29903,whole genome,29902,28961,28409,27869,27654,27278,26297,22573,18253,o4-3,ont: pwrb,0.9685305330747107,0.9500702294160925,0.9320112367065748,0.9248210822018594,0.9122466724633804,0.8794395023744231,0.754899337836934,0.6104273961607919
MN908947.3,1,29903,whole genome,29902,28445,28191,28187,27980,27447,26919,21974,16033,o2-2,ont: pwrb,0.9512741622633938,0.9427797471741021,0.9426459768577353,0.9357233629857534,0.9178984683298776,0.9002407865694603,0.734867232961006,0.5361848705772189
MN908947.3,1,29903,whole genome,29902,28187,28086,27668,27453,26756,26243,21180,17100,o2o3o4o5-2,ont: pwrb,0.9426459768577353,0.9392682763694736,0.9252892783091432,0.9180991238044278,0.8947896461775132,0.8776336031034714,0.7083138251621965,0.5718681024680623
MN908947.3,1,29903,whole genome,29902,29651,29643,29024,28406,27434,26568,20356,14794,o2o3o4o5-3,ont: pwrb,0.9916059126479834,0.9913383720152498,0.9706374155574878,0.9499699016788175,0.9174637148016855,0.8885024413082737,0.680757139990636,0.4947495150826032
MN908947.3,1,29903,whole genome,29902,28858,28813,28810,28601,27749,26535,19551,12760,0adgio1-2,ont: pwrb,0.9650859474282657,0.9635810313691392,0.9634807036318641,0.9564912046016989,0.9279981272155708,0.8873988361982476,0.6538358638218179,0.4267273092100863
MN908947.3,1,29903,whole genome,29902,29833,29647,29045,28599,27740,27737,20943,14973,0aio1o2o3o4o5,ont: pwrb,0.9976924620426727,0.9914721423316166,0.9713397097184134,0.9564243194435155,0.9276971440037456,0.9275968162664705,0.7003879339174637,0.5007357367400174
MN908947.3,1,29903,whole genome,29902,29036,28245,28236,28031,27579,27026,22106,17045,0-4,ont: pwrb,0.9710387265065882,0.9445856464450538,0.9442846632332286,0.9374289345194301,0.922312888769982,0.9038191425322721,0.7392816534011103,0.5700287606180189
MN908947.3,1,29903,whole genome,29902,28539,28201,28133,27980,27351,26721,20847,15237,a-2,ont: pwrb,0.9544177646980135,0.9431141729650191,0.9408400775867835,0.9357233629857534,0.9146879807370745,0.8936191559093037,0.6971774463246606,0.5095645776202261
MN908947.3,1,29903,whole genome,29902,28242,28200,28156,27972,27344,26400,20462,15393,g-2,ont: pwrb,0.9444853187077787,0.9430807303859273,0.9416092569058926,0.9354558223530198,0.9144538826834325,0.8828840880208682,0.6843020533743562,0.5147816199585312
MN908947.3,1,29903,whole genome,29902,28009,27951,27938,27721,27450,26947,23500,18330,i-2,ont: pwrb,0.9366931977794127,0.9347535281920942,0.9343187746639021,0.9270617350010033,0.9179987960671527,0.9011771787840278,0.7859006086549395,0.6130024747508528
MN908947.3,1,29903,whole genome,29902,28564,28503,28322,28116,27664,27066,21186,17126,d-2,ont: pwrb,0.955253829175306,0.9532138318507123,0.9471607250351147,0.9402715537422246,0.9251555079927763,0.90515684569594,0.7085144806367467,0.5727376095244465
MN908947.3,1,29903,whole genome,29902,28310,28209,28198,27991,27120,26803,19946,15239,o1-2,ont: pwrb,0.9467594140860143,0.9433817135977527,0.943013845227744,0.9360912313557621,0.9069627449668919,0.896361447394823,0.6670456825630393,0.5096314627784094
MN908947.3,1,29903,whole genome,29902,28516,28059,27470,27056,26135,24541,19233,15748,o2-3,ont: pwrb,0.9536485853789044,0.9383653267339978,0.9186676476489867,0.9048224199050231,0.8740218045615678,0.8207143334893987,0.6432011236706575,0.5266537355360845
MN908947.3,1,29903,whole genome,29902,29832,29533,29131,28721,26704,25419,19046,11618,o3-4,ont: pwrb,0.997659019463581,0.9876596883151628,0.9742157715202997,0.9605043140927029,0.8930506320647449,0.8500769179319109,0.6369473613805097,0.3885358838873654
